1192272	359368	223286	22603
1268592	433742	197077	31640
1525477	391159	163959	19240
3007456	2101571	480318	104404
7437664	3875763	1155245	218122
1538144	546885	288822	30116
1736624	681750	289073	44275
1174032	441310	181788	41585
1090288	358254	142290	27440
13350096	5063927	2201545	344632
1439312	488990	207041	31941
1568960	530245	230565	31486
21879760	8542047	3528343	550488
39244400	22786391	7062749	1392336
23849392	9619977	3661065	605511
1261888	505250	183015	26378
2427856	863679	329148	79159
6811488	2421739	1050182	172027
4362384	2148046	823436	123158
2089168	644154	269357	44607
1106240	424060	146997	27777
20289680	13703991	3539891	672051
9335184	6507641	1649580	327448
2382672	962588	455718	65472
2133744	707789	292914	44262
1784784	667613	247932	41450
2212480	617152	289253	43882
1359808	354444	173009	22249
1789392	769210	265779	59148
1135904	470786	158447	26625
1161744	395010	147550	25733
1403808	458971	211195	29357
3195856	1186497	448833	76983
1832128	640772	241124	43550
1785344	629952	247971	34641
1995424	709757	272332	40655
4177168	1600373	580383	101297
1399040	518379	230172	34417
5757696	1541968	765576	126448
2074176	923317	340652	57626
1473328	502704	243075	44798
1471008	525963	304050	32601
1064704	357370	131138	24527
6312464	2540592	1125053	161066
7028528	2838872	1216777	176671
7622144	643295	519472	73419
1577888	618912	250875	38796
1109872	428092	159489	22289
1066992	415221	134235	25309
3388944	1255213	450471	83268
1099168	430833	168999	31613
1167904	420352	154414	45894
1056784	412250	141665	25765
1595360	576246	259101	33989
1160240	409333	202023	22191
1394912	608385	224923	39573
2698008	625333	306672	43745
1145952	485813	165697	47304
1084064	317478	137246	17755
2111040	676139	304004	40619
4977168	252232	446512	38527
2132776	1788449	293727	70284
3439680	1407644	517850	85172
4458158	975518	491146	77889
5707344	2022455	775661	130655
1172992	446379	158912	28548
2380960	955236	306335	64743
2554752	1039883	345170	60902
1173232	428362	142906	28218
1453728	477973	177271	24701
2699344	547135	268414	39206
1789456	592674	210837	45575
1365104	471788	175338	26027
6232480	5528783	777487	208838
4174577	4042447	544192	147750
1454496	598543	171497	35881
1078208	456331	141880	24022
1138048	367688	134341	23974
1186784	405903	142535	24601
1102704	416098	140885	22109
2558784	841993	299026	45980
3422864	1434803	444889	80430
8034704	2135085	922249	153845
1347472	464202	175301	30460
5575472	1888070	761757	117821
2012848	804794	266714	52639
59360240	23322806	7909780	1430258
13193440	4083172	1522314	264908
1743728	686603	426377	51583
1695808	597235	304856	44915
2457003	776587	303351	44006
2724144	923891	380549	60988
1294928	462298	178737	22763
3426304	1254028	436433	76752
1150704	261754	113572	17964
13207184	10831310	1887174	480092
13251344	10889506	1892567	475428
1327104	489369	180670	32844
3182800	1497916	474938	91921
3783760	1794862	605735	108154
1428656	506087	200365	32165
1294344	532090	170607	27202
1220829	1188345	152883	47066
1122858	1030589	148828	42040
1219287	1131608	157663	42791
1241273	1155165	170274	47884
1065305	1053389	143293	37225
1116970	1023373	136140	41474
1247961	1160430	169463	40776
1231460	1157848	156680	41358
1419095	1364033	184189	48410
1098605	1006589	133141	40576
1513888	1008434	155410	36346
3723536	933224	398973	57564
1748560	477150	197876	32932
7891904	6972571	1093018	285345
12815888	4242491	1606678	268935
1745424	640409	223208	38135
31848928	10984572	4137502	736977
1887952	561956	234637	36508
1980960	616071	224302	37672
2429472	806488	293155	44722
2144704	717917	289611	38418
2065680	673635	261223	38164
1133840	413583	150810	29615
1258704	530568	180356	30430
12596096	4706606	1711032	300453
1395024	462712	153698	31003
1455424	440909	171319	26806
1934972	733497	239208	40560
2432928	1004944	313776	59016
1299792	503094	162300	36176
1970544	762229	272723	47950
6752480	2204866	827459	148560
4767120	1767603	586855	103590
2623968	883545	320517	60842
2286288	721422	313548	50265
1180912	397100	141289	26134
1654944	616397	215900	39761
4783568	2200518	610790	117743
2057120	834668	259769	52226
1651072	586644	199099	36201
21963328	8632839	2873808	526690
6811344	2891093	850427	164712
5482768	2459111	759840	137668
34786464	9249469	3603836	607136
1249840	313703	135399	23201
1104352	375003	130087	28787
51857728	9009934	4535015	717515
1716592	599621	186110	33659
1619024	544898	181762	30430
2971968	964877	352691	60976
22192128	7289350	2771180	492710
3041104	1190576	380010	74491
8225884	2411586	1007198	166266
1908928	991921	315987	55312
1077184	575019	167679	31349
1086480	581631	193130	27346
1082256	579284	227312	37651
1085792	581655	170869	27084
1107792	458616	168641	22858
3927824	1359239	471509	81510
2187804	620197	234601	39807
1656064	161195	110877	15629
1145344	404007	146497	25682
117110032	46644532	15561758	2732586
3030608	456574	257165	38192
4957136	503574	343073	41527
4945392	496429	343062	38715
4957168	502816	339212	32214
1946608	735254	257160	51299
1102416	370737	139360	24000
1327488	340446	161143	23395
1398272	391937	171908	27495
13524972	4765512	1550080	292705
2749488	858400	335003	54456
4647200	1489428	583684	91780
4716880	1518220	575067	102866
1111472	223792	111529	15224
3326032	1295932	462854	79243
7877136	2696579	977456	171846
2284416	779140	278664	52703
1918464	669677	233223	39595
1343536	617531	197368	45636
3564016	838378	363466	50546
15330928	6784654	2033224	409995
6550864	2241344	850399	143868
1110432	416935	155140	25399
1068464	495618	156196	28048
3877884	1965340	565098	108541
7108504	3889682	1116506	213369
3383804	1710003	454917	89773
1129968	475002	155869	29805
10192400	4358843	1352240	249350
1116096	331633	145118	20739
2359888	803748	302573	48510
1954992	644761	232924	41900
7793696	2798802	1043354	167955
1179680	368949	134820	20526
3962080	1288089	509950	95116
1279584	401403	162990	25847
4562576	1681634	577595	100076
7519664	2566564	935500	163432
1831584	624179	229983	33652
1581376	508379	193026	33257
1877504	624815	236144	42836
14790368	5248462	1807731	317471
1101680	449199	158413	21898
1976944	637374	233750	38825
2768896	956634	343023	66180
9980368	4544502	1222170	245487
1399984	529936	187641	37520
11472000	3711639	1467273	236947
3840416	1115069	439633	74508
4181040	1239063	539797	89650
10437648	3415751	1344002	221711
16919552	5474082	2091828	366143
1521472	514565	199756	32911
7841728	3557583	1105476	195084
1279616	438883	167020	27216
1577104	544403	198873	41641
2146144	695408	293983	44051
2128848	755111	293074	44030
1937120	629989	254326	54580
1782848	663119	267315	43274
4299632	1538587	567984	99769
5194240	1874448	712146	118148
1474064	635595	193798	38291
1161856	407337	146342	27135
6127488	2624123	842830	152012
8250160	3064259	1067668	195149
1265632	508840	162416	30169
1646848	583053	197617	32871
1946784	782380	260523	41155
1201696	467231	160150	28797
1052352	362975	128995	24349
1323216	514598	176029	27989
2349312	779526	308558	43926
9031716	3233863	1185139	211344
1612672	731607	246426	37358
2006672	681454	247309	42413
2331152	922236	330324	54586
1356224	554228	187286	32112
2107952	786329	264549	46266
2841280	961836	362701	63965
3006704	1066735	389466	65297
2656992	744212	310786	50837
6573328	2460406	893682	152979
1093776	385674	136509	24573
1099152	387659	145606	21964
2244864	800213	265859	48148
1098608	280303	130921	15270
1775136	771245	243507	42263
1177472	280278	125993	17212
1092912	335079	143872	16636
1336240	509628	174978	31731
4054640	1252935	470736	82519
4548240	1442964	549386	95328
1286032	386063	147500	22528
4707472	1488187	607303	98304
2307504	721507	287302	49090
1619040	494902	201868	26728
1183024	361311	144612	28630
1387344	420029	169462	34354
2347968	723297	267698	48311
1801568	598543	225004	37447
6308784	1944281	791831	124203
2904656	1026378	359439	68285
29740512	12788265	4126594	748863
1064768	340042	138332	27397
1607616	588485	239163	50033
6492928	2581129	944966	163723
5709536	1891252	727173	115026
8417584	2862618	1057121	175894
68096912	21624276	8354466	1418504
25928080	8391945	3145111	517455
18578828	4917871	1979913	294003
2457216	822088	325408	57276
19516504	11652520	2472644	548564
1987200	611838	225053	39404
5940793	3407673	753187	160099
11428608	4406507	1432053	264999
87498032	30839568	11230322	1976048
19086816	6688127	2428372	438539
1053248	334552	115992	24272
1864848	591634	202141	35272
6140024	4390136	827431	197430
2013484	1206846	279558	70403
3988256	1576786	506911	85253
4204004	1719758	552144	102338
4322672	1702206	629070	107955
1622096	878188	239349	43689
1759136	507613	187438	31444
1070832	624896	145483	33941
1596224	816922	224368	45183
5675392	2178848	733696	123231
3187072	728002	392082	53357
2056816	318309	185553	21453
5156720	2413139	752499	139009
1449956	285638	138244	20162
1192332	190145	91981	11563
1351184	390083	148292	23212
1598648	527775	207675	34140
1188460	496214	153673	26707
13976352	6058133	1979389	363305
41446880	14739565	5076230	905770
2620592	945547	296199	56674
1474608	506628	176209	29135
2265936	775101	264484	50182
1998000	710201	223304	38894
1581408	534093	190566	27168
1404880	496827	170914	26259
1086432	317653	107908	21835
17735920	7599865	2470773	439691
1831712	421943	182644	30600
2016896	299527	165190	32573
1166784	541499	140299	33732
7246944	2435435	937972	166473
5650048	1422913	558750	89529
2059692	947882	279213	51653
1055744	613203	160978	28124
1152032	393218	144101	34200
3481376	1440358	474619	80653
1064464	346001	115592	24421
2323168	954876	314529	52229
1812528	685479	262443	47037
1297060	463900	149531	30894
1373148	547764	170211	30092
1463412	408028	147890	30769
2283288	672245	277325	45667
1775268	553320	202773	39287
1196656	463585	165105	27929
6966208	1625040	761121	115118
8792448	2122534	899909	144288
1918176	584244	207772	42228
2152192	652146	229797	39315
2562256	320665	211903	24299
4057376	541876	374622	50798
1537800	588670	214543	34123
6655372	2158137	892691	138382
118449016	40255761	13511275	2365978
1166432	290186	119201	19411
2481504	927522	345377	58684
2096960	1507998	291679	74276
2902704	1328610	390925	81613
15008032	5658567	1724084	340750
25342104	10012742	3110831	593655
25059448	9888671	2880021	552066
2777424	896414	331043	53181
2533772	948679	331251	55793
1682144	618753	204469	37660
1558180	651690	191224	35133
2566528	944778	313338	56358
26782240	9726493	3419744	601854
4879328	1402379	520303	94564
6642704	2785695	809793	161098
1352704	448380	175303	27235
2471904	875195	290228	53230
5187040	1758102	636170	109284
28417792	8005178	3182686	527156
3481504	1578673	476790	98531
16169128	4114260	1755896	281936
118360724	37786253	13994353	1955412
1759912	766681	197382	34910
13305664	6402263	1609619	301291
14433456	5341411	1401732	288350
40268400	13548969	3975218	692718
27226232	10342678	2927455	500867
28424048	10180827	2785225	476855
1321616	252393	83971	14345
3396736	1145857	309602	55608
39040032	14452521	4136461	688080
51012656	14088707	4559195	711858
54480208	13824801	4674406	732001
26985200	9176835	2652998	462497
17275024	2746880	1295428	176087
14618864	2216006	1034677	142325
17275024	2746883	1216430	161561
32845856	8268658	2796311	428377
35101776	11682123	3622529	560855
36476592	12343625	3708586	616215
11363616	1409110	713225	94962
17585872	4929212	1581007	270579
18914848	5217059	1736351	322770
11148208	4014068	1047508	180458
11569824	4006870	1078133	175974
10897120	3967631	996562	176539
9519488	3496314	1005893	163984
9491760	3502241	941660	152755
9690912	3557475	909099	157997
5939476	2380681	620319	112691
3640540	1153879	334659	56852
1051464	266536	87998	13556
4149016	1601051	434988	73355
1972768	626536	185550	38243
3483776	1172116	329376	55192
1262984	632714	138160	27551
1096028	344198	101968	18577
5611480	1753069	596704	90781
1185760	338623	104518	31904
1436360	451313	129709	22723
1647364	516413	165246	26274
3302132	1037563	306164	50814
3053104	895152	276893	43660
12623016	5455293	1412827	244312
6170968	2013484	641395	105960
2644044	578041	209407	32265
2904900	652739	231632	36280
1665792	535478	172608	27849
1067220	278884	93210	16603
1154376	225322	91003	13085
6313368	1982286	608744	106484
4866924	705017	326250	44836
1435004	284636	105993	15293
3623496	806691	289792	43585
8170108	2659737	816628	144052
2026856	808279	242966	40276
2093416	853870	249398	41738
1105964	326051	103215	18197
1906932	550961	170275	29606
4106988	692137	294932	39498
1797528	438189	140193	22143
3129420	670105	259287	40018
1052704	190265	76426	9553
1357728	285347	105648	15075
2440480	728731	224310	36794
1266880	327942	108107	16091
3305472	849138	285169	45390
1281240	333439	111783	18142
1346568	439950	127785	23663
1558520	434346	134415	21809
26213180	5512258	2299510	318203
10073256	2113523	799466	127721
2084176	594020	186777	30755
3442216	812673	279667	53012
1644340	440421	141139	22603
1168080	379280	109343	19700
21743104	5750627	2043239	304831
1383588	313806	113597	16388
1766472	434768	149739	22346
1451464	257124	115730	20546
1672324	508372	155645	25012
2018260	494523	165749	28001
7145260	1677852	593471	96127
4915120	968190	366424	55464
3350352	606239	236910	36025
33992940	8635300	2915583	489968
8448548	1054817	497394	72531
7724016	729851	483649	55311
9125960	1623315	701264	93873
3635160	792061	294526	44969
1139140	218251	102257	12631
11167092	2213544	894151	126360
2067516	577455	184648	30240
1400196	370616	124496	19840
1176236	288502	98635	14983
1070056	235987	83664	12522
5006500	1477093	457147	86538
1138984	301789	97856	14464
2020644	492867	168598	25398
1197804	288181	100726	15265
4818104	1377865	503467	68663
3278124	1373601	374682	63792
2253204	537658	187780	31304
3785592	1015441	325856	55626
1342948	328438	108825	16921
9239428	2087591	776606	123476
2461188	589804	193810	29120
5394420	856631	358636	50043
1250900	252213	120339	16052
4183340	783403	320139	51910
4395476	811961	336295	49950
3724324	1247209	387574	61858
2954320	1188956	326419	55608
2746572	797265	241711	38294
3185488	565278	235143	30696
2929940	848269	271539	42562
1368932	342048	120144	20028
2234412	536284	193250	31394
1259072	314282	108439	16227
5271216	1653819	496866	82907
3681880	990210	334395	51354
3030216	673644	239611	34816
7113568	1857140	633615	97015
3111576	857035	302368	44220
3231324	923159	276491	44652
39955632	13298240	4135377	702543
2300320	735579	218400	34081
2001464	582031	185995	33055
1709604	455535	150703	23445
2711264	945448	276942	49825
2018936	590815	195136	28852
1404484	399882	130091	19869
1188532	335269	103615	16903
4692212	1176341	424171	69099
7279532	2140319	672481	118348
5070204	1367218	452067	79250
1754276	487200	159484	33633
1181120	407603	124310	19878
2691612	721118	222903	36717
3211736	591650	246150	34401
1207424	243100	107030	13801
1112532	278778	112010	22288
1558744	340136	138855	17378
1202052	281763	105812	16955
4096456	760811	312307	44261
5212436	1388189	460815	69675
13527708	5398165	1498108	266340
1767476	452381	154124	26400
5071848	1915645	550038	94469
1173832	265191	99268	14217
1092924	242913	82956	12819
3399528	619474	250667	39131
1322096	391742	112413	18132
1808556	439420	161144	23251
1626056	271189	104930	15500
1995392	466314	179595	25469
1706316	513894	154203	24167
1329648	326494	112195	17803
1092424	302433	89464	15351
1342624	487722	133189	22685
18129852	6326926	1828151	303650
5116960	2694785	585732	118252
2495488	1181564	291894	56549
4479584	107162	258218	20589
10118176	3480114	828100	164581
3159591	996219	299063	51934
2677216	867769	248643	42397
1182432	343362	118152	16866
1808440	545645	171452	28193
2574384	1323459	312588	58982
3981200	651046	311020	46659
3341404	591630	238465	33067
1300728	451348	119470	20434
2766096	736747	236654	37823
1715248	438367	144877	23635
3383472	1053379	328756	56593
1209820	382255	122067	18084
1626080	518048	146894	23591
2094360	743031	208331	36164
2118872	750445	225812	37639
2022560	817510	212286	37064
6260284	2587318	616411	121028
6159544	2577025	633785	115265
5605788	2231784	570480	101104
5669092	2072253	579208	97979
5796860	2129522	773860	114708
5621520	2048810	487898	91773
1530800	491224	134706	22050
1440924	468641	128300	23246
64927480	23993640	5665101	1093770
32114232	9491427	2518260	450660
6741756	2609568	636550	115380
6920244	2680411	599623	123165
6684456	2654798	577946	105821
5399160	1364040	397438	68880
2747696	1006663	235738	44445
1246224	643739	115134	24947
1189672	579680	303457	39323
21872112	8249745	4406023	495144
1450864	428674	156781	26614
25563584	6887112	2590250	335658
1097116	374401	295038	22160
1658264	513114	153354	23666
5509312	1355877	659957	77696
1152256	395776	143777	19764
2573456	946981	296784	37808
1966656	565310	206082	39496
2856800	1036504	253829	55104
2035584	437803	135072	26322
1328208	662655	130874	33448
1120736	332344	86505	14733
1862656	662521	165458	31442
2444064	822333	208364	35671
1161356	335132	90714	15858
1142624	468908	131244	19973
4845444	1354114	513431	70393
1220352	548017	133892	27970
22565136	8628492	2419279	423377
6302280	1345538	487140	73673
4509920	1917553	500168	84520
2563728	929117	282495	42799
3029984	195832	150613	19208
1240892	447635	228223	36708
39282720	13741442	3923978	687674
4570848	1152395	370189	89829
26418964	5537402	2142613	367714
1263912	553343	129930	25143
2201040	685248	252416	36755
23937316	17713094	2906258	694689
24190704	18430038	3456009	835325
1973744	666891	348631	31266
3834464	1266276	402631	59048
17659292	6268621	2175512	397800
68984368	23334952	7995358	2081446
3285872	1125711	696712	91519
2758336	367345	282326	36807
41952080	15027154	4719089	716872
2934304	754379	241256	36012
17158380	6079777	1704976	336004
4667972	1311484	361649	69126
2057316	716640	193413	32608
2289488	859116	201245	38331
1460564	508187	132705	24128
20238752	7514588	2344684	451364
2128656	789312	198998	41573
2598216	919657	270913	40299
7522336	2002511	585576	105374
8672384	2117194	660785	118005
1965600	719674	211917	35408
1974064	796963	190211	34691
2214832	766127	192434	38133
2416080	820255	251944	40696
1179653	1086301	112268	35549
14094016	4505621	1550798	312147
1098176	404377	102955	40311
1135120	404487	191289	20797
1202160	1025874	103749	34985
5322144	1681823	600007	86565
11521520	4102936	1344415	543200
2604832	657368	320906	32462
2044848	805812	204488	53152
6352976	2679150	565695	149313
4978256	1867072	542315	88220
1487808	567281	237426	26266
4375616	2104072	636605	143663
1481248	538328	172006	30770
1807840	617934	168335	28078
1461776	510303	135323	25081
3531568	1244000	331897	99023
6034848	1934372	608474	85695
25019696	8871999	2727987	456292
1148096	405189	96833	21557
1495392	528917	138382	45362
2131392	760851	194853	36227
1077740	316730	86773	14433
4583904	1613356	482092	98946
1176800	407041	243286	23085
1226160	439657	103893	19186
1753504	517310	177328	24731
1848320	665527	168735	32508
16861032	3128201	1387242	175915
1215792	410179	133311	19034
2458304	1932047	227100	121022
1312256	742629	137339	25985
2873007	356043	177711	22949
9093872	2485269	963597	186514
1756336	560107	179168	25242
2538128	777149	221958	36901
1959830	265753	96352	10633
1344000	386982	104724	17762
1488464	512869	127365	23784
6896256	2380708	848526	133869
1346912	465716	109035	28750
2315824	648962	240219	62658
1631952	557073	138601	30993
13257680	6288097	2025945	284781
5048688	1900698	705795	191073
2244000	866584	341474	40786
2099840	820027	218032	39894
3278416	1303175	767827	145076
3369712	1201864	365020	53962
2261984	956930	246101	40715
41888736	16752561	4681581	819172
8580176	2510517	918119	138845
3158848	1182187	327253	53245
3591200	1365415	396665	62030
31496448	11601519	3156815	772335
7155392	2738324	897252	130901
1478176	705562	188712	35576
61599920	24223327	6071307	1223335
19298320	7512759	2115254	389950
18484800	6542080	1996909	359237
1859360	725066	229377	32860
17140624	6436318	2080206	342988
33703488	13940091	3764284	634814
6196528	2301487	630729	114677
8550096	2997443	987717	150141
13761728	5528503	1722174	271347
1962224	877875	185366	37142
1463696	726416	233220	34497
2110000	1070705	251957	42996
1243984	487972	111421	19271
22685204	10385621	2249288	432717
36792372	16671876	3821571	809389
1247152	431069	140193	28918
1292472	315773	85582	13970
62771532	21559286	6321507	1122230
1615460	562553	147942	28270
1546112	490718	161110	30622
3345216	1386415	345732	62620
1979280	757826	182489	34001
3616688	1541452	454712	86824
4626496	1878239	464489	80379
2277456	1001251	285140	41629
9434160	3554605	1098084	161552
1801904	532935	180978	25695
8476376	3300362	909065	156380
4396544	1492323	345196	79406
4644352	1572349	443763	69578
4140632	1596756	414573	91397
1366016	497450	193204	24563
2108928	945134	194162	42802
2800400	1153085	263701	50575
2800416	1153094	293926	49315
3179120	1268613	335946	54157
1081856	398848	96048	18937
4509696	2029670	415536	80682
2875792	1110210	328059	60487
1111552	427020	103587	19407
3836416	343616	242892	19572
1808247	753065	272139	72250
1955755	865592	262364	52321
2647632	940619	343337	48282
1264720	439876	125311	20219
1062704	511237	124736	27599
3571200	1280857	380253	60731
17526880	3851267	1669374	264868
1450975	761979	147311	30033
4675896	2312283	477942	95212
5876220	2778709	664261	177973
2354896	904220	233916	39911
5618512	2079848	545149	103145
1778704	503815	264065	27935
4686736	1551580	436427	71050
1547136	535329	134824	44814
8275216	2596450	799627	184769
1968592	799661	215355	34207
1963408	763586	183163	31577
2553728	1243441	344194	50908
1059536	430408	109990	32249
3198928	1106986	342933	51169
3671600	1160408	354538	54627
1376528	453944	116155	21459
1928512	717603	200988	33449
1468208	469747	118957	21011
4612064	1657917	444543	75114
6580592	2294886	630365	119592
2008813	1864613	275082	57634
1291328	439754	142034	21008
4271452	1745035	402135	76691
2136688	782170	271652	47474
1128160	408997	102830	19198
15528160	5917729	1668727	321709
9408896	3073865	1023063	149566
1426320	516464	217579	32143
5598624	1472988	467383	79615
2430416	864713	262368	46867
2424192	1072375	258058	43910
30482564	8910146	2779985	554048
2496416	936511	295351	44242
3888368	1345610	389776	76389
1329968	508979	143484	28387
1207360	359592	120108	16997
76835728	26999983	7772660	1370557
2165680	1089814	208623	43989
2052016	1062697	232602	40058
3157200	1235219	310141	98649
3130736	1455962	299363	53507
2572560	1179202	299478	45617
2991040	882947	218042	38421
1438028	537185	59707	13245
1082160	295943	96197	13278
5868816	2148926	478943	89945
1449296	580129	106154	21969
14779680	5373195	1216052	184193
8966656	3032989	786524	141177
1472784	464862	114632	26216
27172256	11723944	2344646	411416
41888752	16752639	3509817	646564
3041364	1377173	243905	45587
1123168	344456	72206	16644
22123604	7960298	2087911	293077
1909360	548161	131146	27900
2414320	651290	256062	45987
6348496	2014792	481149	84530
8346992	2736708	1090448	130403
2687216	1073718	243205	48488
1798752	726669	141281	32534
1366784	544464	104104	17137
9889456	2974288	741475	149652
1250192	450734	91073	18265
17810432	4699728	1282965	215666
3070576	1211405	241759	55730
80650768	28430887	6815509	1295165
5764784	1647061	811214	170707
1801136	522367	203637	27824
1152048	299499	100102	16092
1940208	572067	169392	34763
3003168	568697	264374	31171
1291984	471585	138364	31402
3710640	1188192	345353	60832
1079184	357836	115545	17736
12378876	5051540	1087412	199304
2520080	985001	274235	55379
14067140	2201239	790277	109316
5723940	2163541	472506	109372
2979568	1005345	225521	48410
4212888	1888563	341704	65916
7188736	2755734	709475	122030
1823008	507299	258870	27459
1749520	698225	135711	27957
1912496	520281	107986	15589
2150912	765378	165113	26229
4824336	1557957	360150	54917
9307136	2683297	677977	125933
6347632	2268557	574996	75970
7778480	2672331	648843	101561
1425552	490337	138544	21062
1116416	297906	79251	11558
2175456	703950	160727	26584
1361280	443175	95375	12496
16885536	5713066	1657840	246088
3051904	838239	220240	35680
1093056	428129	120238	15455
1476720	533244	159111	30797
1239152	344529	85977	27299
